Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
2044,53,3.0,66.08672162491128,33.33775383217295,8.0,10,9.0,1975,0.049637257,B,B,34,7759,0,229.0,1,3,B
14094,21,1.0,45.612502091484096,24.903593208429537,8.0,6,14.0,1993,0.194489265,B,B,47,8004,3,125.0,3,5,B
16613,12,1.0,38.56402437522423,19.66013932858299,8.0,13,16.0,1982,0.090799103,B,B,74,19083,2,1015.0,5,15,B
7390,156,2.0,52.81887681410856,34.616208430601624,9.0,12,17.0,2008,0.007658515,B,B,35,7077,56,2301.0,3,19,B
4162,46,1.0,41.39944035650125,20.84445226571617,6.0,6,22.0,2000,0.188783766,B,B,31,6137,4,1145.0,0,1,B
12144,128,1.0,39.40216930841053,21.149389319690872,8.0,9,14.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B
12864,61,3.0,62.13406988937646,46.586230014304064,6.0,2,9.0,1975,0.300322518,B,B,52,10311,6,2300.0,1,9,B
9101,124,1.0,31.813360216676827,21.86835875403738,5.0,5,5.0,1961,0.16909109,B,B,19,3856,10,1145.0,2,5,B
807,23,2.0,64.33970980938707,39.39545630904298,6.0,2,3.0,1977,0.005767451,B,B,1,388,0,1183.0,0,0,B
6259,27,1.0,47.055625111115205,47.04406917490986,7.0,12,17.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
10520,42,4.0,52.553625596177795,33.33775383217295,6.0,8,12.0,2005,0.158249043,B,B,21,5731,0,320.0,1,0,B
13599,23,3.0,65.23831177017196,33.33775383217295,6.0,13,17.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
9694,12,2.0,53.78416894500906,30.26052529727913,8.0,14,14.0,1992,0.090799103,B,B,74,19083,2,1015.0,5,15,B
3630,23,3.0,68.58456116516244,44.62498120034636,6.0,4,4.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
14215,4,3.0,67.72730687474112,46.68810241363855,9.0,8,12.0,1968,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
7489,27,1.0,44.49351144660157,42.43648811770733,6.0,13,19.0,2017,0.072157581,B,B,2,629,1,2672.0,0,0,A
11500,54,3.0,52.553625596177795,33.33775383217295,6.0,8,7.0,2015,0.006076152,B,B,30,5285,0,645.0,6,6,B
9154,101,2.0,48.21446760911349,33.03002877441823,5.0,3,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B
13706,23,3.0,81.00345522474205,33.33775383217295,6.0,5,5.0,2017,0.034656082,B,B,0,168,0,1183.0,0,0,B
10295,27,1.0,48.16596339915765,31.256560943114994,6.0,5,17.0,1977,0.017647053,B,B,2,469,0,2672.0,0,0,B
12078,139,2.0,48.2706337160088,34.578522363463875,5.0,4,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B
10073,67,1.0,34.33921762697363,21.31166748358109,6.0,7,9.0,1974,0.0077202819999999,B,B,38,4788,2,1970.0,0,4,B
6256,37,2.0,48.2687257639134,29.769971301584377,6.0,6,9.0,1971,0.127811589,B,B,28,7287,5,320.0,1,3,B
5013,57,2.0,63.028650824145686,36.11260435755962,6.0,3,12.0,2003,0.090799103,B,B,74,19083,2,1406.0,5,15,B
14535,62,3.0,64.19588605946585,46.74645843223715,6.0,8,9.0,1972,0.002211665,B,B,39,7614,3,2300.0,1,5,A
1129,83,3.0,78.16075421670783,48.9452006002049,6.0,12,17.0,1986,0.0077202819999999,B,B,38,4788,2,562.0,0,4,B
10215,58,1.0,41.923363057057415,19.433389973160438,6.0,15,17.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B
618,27,3.0,46.75859082197714,33.33775383217295,6.0,23,25.0,2014,0.072157581,B,B,2,629,1,2672.0,0,0,A
30,23,2.0,64.41874176518218,43.14947295984353,6.0,8,17.0,1977,0.075778755,B,B,6,1437,3,1183.0,0,2,B
3352,113,1.0,78.24039417529103,33.33775383217295,6.0,5,12.0,2017,0.050755569,B,B,24,5469,1,145.0,0,1,B
4583,70,3.0,61.03988652559382,45.0870176293714,6.0,6,9.0,1975,0.002211665,B,B,39,7614,3,1970.0,1,5,A
10552,10,2.0,53.28378809851461,32.472275334318226,8.0,18,17.0,1989,0.089039719,B,B,33,7976,5,30.0,0,11,B
1802,27,1.0,47.22217794068264,22.57790639540169,8.0,7,10.0,2009,0.041116354,B,B,53,14892,4,2672.0,1,4,B
3929,9,1.0,44.962964220885496,24.758626559900087,6.0,7,14.0,2008,0.13012277,B,B,8,1986,0,1084.0,0,0,B
9666,29,4.0,52.553625596177795,33.33775383217295,6.0,11,14.0,2012,0.069660344,B,B,31,6119,4,1547.0,1,2,B
13916,54,2.0,52.553625596177795,33.33775383217295,6.0,4,36.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B
3715,1,2.0,66.90331678346391,39.40710929174745,6.0,7,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
13984,145,4.0,52.553625596177795,33.33775383217295,6.0,5,12.0,1999,0.0,B,B,30,5562,0,2715.0,0,5,A
5635,23,1.0,37.10063310720405,24.01693853817417,6.0,4,3.0,1977,0.005767451,B,B,1,388,0,1183.0,0,0,B
13478,128,1.0,42.44469606768833,25.285681815524725,8.0,4,12.0,1989,0.041116354,B,B,53,14892,4,30.0,1,4,B
6218,1,1.0,38.65871320511654,41.83287671293076,6.0,5,0.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
835,27,3.0,76.98919506227361,33.33775383217295,6.0,9,17.0,2014,0.011654127,B,B,4,915,0,2672.0,0,0,B
13908,22,1.0,33.819658796584314,21.85062639653824,5.0,6,5.0,1967,0.133215333,B,B,49,11395,3,1406.0,3,4,A
16485,62,1.0,45.4225929926549,21.992805324054714,6.0,10,17.0,2019,0.072157581,B,B,2,629,1,2300.0,0,0,A
11169,6,2.0,64.86151003149466,36.81962793236171,6.0,11,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
4445,61,3.0,64.91570302915984,43.59426054435693,8.0,2,16.0,1981,0.300322518,B,B,52,10311,6,2300.0,1,9,B
105,55,3.0,82.47795798479518,47.10566436630096,6.0,14,17.0,1990,0.041365446,B,B,31,5569,0,2078.0,1,4,B
14639,62,3.0,65.50632324548631,47.7438429598125,6.0,3,12.0,1975,0.002211665,B,B,39,7614,3,2300.0,1,5,A
10441,66,1.0,33.3889307987255,22.782377466062503,5.0,6,5.0,1962,0.111627393,B,B,50,12238,8,1970.0,2,3,B
6967,55,4.0,69.45455575350437,48.63075818741613,5.0,5,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
16472,1,1.0,41.59516710814646,18.860671234380245,6.0,13,17.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
10267,146,3.0,79.52575104137391,44.42647015174196,6.0,4,17.0,1993,0.236108458,B,B,16,3893,27,2715.0,3,10,B
547,46,1.0,36.838952877236345,14.755042708076177,9.0,14,16.0,2009,0.0,B,B,47,11319,0,1145.0,3,5,B
1166,58,3.0,80.57846259026503,49.12752549741328,6.0,8,14.0,2004,0.050755569,B,B,24,5469,1,145.0,0,1,B
1407,6,2.0,60.51559512487713,33.33775383217295,6.0,4,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
111,1,2.0,54.64547704768722,30.08122717380717,6.0,15,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
13589,27,3.0,52.553625596177795,33.33775383217295,9.0,3,3.0,2017,0.041116354,B,B,53,14892,4,2672.0,1,4,B
12346,187,3.0,82.22281330751056,49.75181738037004,8.0,2,7.0,1997,0.041116354,B,B,53,14892,4,2890.0,1,4,B
7064,41,4.0,68.87073067414137,47.88058427156124,6.0,2,9.0,1976,0.036122292,B,B,24,4378,0,1036.0,1,1,B
1024,6,2.0,63.41485820868128,35.44954547297412,6.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10286,1,1.0,38.057566250785925,18.25118647495124,6.0,3,17.0,1977,0.007122317,B,B,1,264,0,2857.0,0,1,B
13581,101,1.0,37.71217043898769,19.264023810030693,7.0,12,17.0,2005,0.225824954,A,B,41,6558,7,1548.0,3,2,B
10523,53,1.0,38.073661492890366,19.60063905299836,6.0,9,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
6325,23,2.0,50.539480708707565,21.06689297940125,6.0,4,12.0,2016,0.034656082,B,B,0,168,0,1183.0,0,0,B
9922,9,2.0,55.473793213365965,33.4758042351652,8.0,4,12.0,1985,0.136244425,B,B,11,2370,0,1084.0,0,1,B
10612,23,3.0,52.553625596177795,38.75041415686686,6.0,2,2.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
2858,7,2.0,54.39344673005008,33.896750596107715,8.0,14,12.0,1984,0.035145267,B,B,42,9292,3,2620.0,0,3,B
2924,74,2.0,72.11875311629187,45.7010021877776,6.0,5,17.0,1977,0.075778755,B,B,6,1437,3,990.0,0,2,B
5006,61,1.0,40.17545016768281,20.86738041539608,9.0,14,16.0,1980,0.300322518,B,B,52,10311,6,2300.0,1,9,B
14770,77,1.0,43.31705365988491,22.845818919972643,8.0,13,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
8910,1,2.0,58.39011376409956,34.53736946035864,9.0,13,17.0,1993,0.025609157,B,B,33,5261,0,240.0,3,1,B
8155,1,3.0,83.89733391768435,47.2613222235565,6.0,5,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
12249,6,1.0,43.28614083958464,21.92907163735461,6.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14632,39,3.0,62.81371228428085,44.38302796168093,6.0,9,9.0,1972,0.428825818,B,B,25,5011,8,730.0,0,2,B
13845,27,1.0,42.56705826555818,19.530069980686356,6.0,17,25.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
3640,91,2.0,46.7319432949415,32.99906143705257,5.0,4,5.0,1965,0.333891544,B,B,30,6564,1,1937.0,0,0,B
11143,7,2.0,43.92019171835752,26.5787616455314,7.0,12,12.0,1965,0.035145267,B,B,42,9292,3,2620.0,0,3,B
6463,145,1.0,37.42397293399887,23.654813925664143,8.0,10,14.0,1998,0.0,B,B,30,5562,0,2715.0,0,5,A
6511,57,1.0,44.08039491311504,21.524264262767385,8.0,13,12.0,1983,0.407276235,A,B,9,1768,0,370.0,0,0,A
5040,45,3.0,81.73904706914706,33.33775383217295,6.0,12,1.0,1977,0.195781053,B,B,23,5212,6,1308.0,3,2,B
7853,44,1.0,35.420545617369534,21.475372355363174,5.0,8,9.0,1968,0.036122292,B,B,24,4378,0,1036.0,1,1,B
15017,33,1.0,31.315250160728887,27.415963977478533,6.0,15,17.0,1977,0.236108458,B,B,16,3893,27,800.0,3,10,B
6443,3,3.0,66.63619851265322,43.66309309319322,9.0,5,14.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
160,70,1.0,35.1465209872266,23.86211230003187,6.0,10,9.0,1976,0.002211665,B,B,39,7614,3,1970.0,1,5,A
11845,62,1.0,52.42736538964714,22.702142411028884,6.0,8,17.0,2013,0.072157581,B,B,2,629,1,2300.0,0,0,A
15856,74,2.0,69.26318347353308,44.891811254484246,6.0,6,1.0,1977,0.075778755,B,B,6,1437,3,1940.0,0,2,B
9316,155,2.0,58.2747111240361,37.38276619183234,7.0,5,5.0,1959,0.042307271,B,B,17,2810,9,4849.0,3,6,B
4871,170,1.0,40.52237454663916,23.50157714726286,8.0,15,17.0,1991,0.21843974,B,B,21,4472,6,1450.0,4,7,A
12365,129,1.0,39.5496575872604,21.215991140616303,9.0,7,12.0,1969,0.020741326,B,B,24,5613,5,1340.0,2,5,B
3156,99,3.0,83.21984556315395,44.13803618992448,6.0,11,12.0,2004,0.012338886,B,B,35,5776,1,2078.0,2,4,B
2990,1,1.0,40.86513582203556,39.93268613974281,6.0,14,17.0,2015,0.007122317,B,B,1,264,0,240.0,0,1,B
2427,30,2.0,56.491552295587546,30.4051313541998,6.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
13250,57,1.0,42.49084644287328,24.658668366381377,8.0,6,12.0,2004,0.133215333,B,B,49,11395,3,1406.0,3,4,A
12945,140,2.0,45.0998053843334,31.22307052990855,5.0,5,5.0,1962,0.23861713,B,B,26,3889,6,705.0,3,6,B
15371,111,2.0,63.6520739746025,32.03918286657991,6.0,15,25.0,2008,0.1363303,B,B,30,6141,10,262.0,3,6,B
856,7,1.0,40.06169436663471,24.43070800126732,6.0,5,9.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
16617,9,3.0,72.06663729065805,45.7010021877776,6.0,10,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
6113,17,1.0,37.91469999836486,20.534669989357653,8.0,17,24.0,1988,0.0,B,B,18,3374,5,620.0,1,2,B
9667,113,1.0,36.12814713767463,21.38731838888617,6.0,7,9.0,1972,0.060753049,B,B,15,2787,2,520.0,0,7,B
4375,28,3.0,52.553625596177795,51.49863045610489,6.0,8,23.0,2008,0.333891544,B,B,30,6564,1,1183.0,0,0,B
14101,99,2.0,49.56519547139551,30.29923127447145,5.0,5,9.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B
8451,27,3.0,79.65773183781319,33.33775383217295,6.0,4,1.0,1977,0.017647053,B,B,2,469,0,2672.0,0,0,B
10643,74,2.0,50.18543863136098,31.7576591771516,5.0,10,9.0,1973,0.309479124,B,B,35,7715,4,990.0,0,6,B
4019,134,2.0,38.62583221258964,23.723588689986386,7.0,7,9.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B
11430,34,1.0,41.44711512315589,44.513657522514265,6.0,17,1.0,2016,0.069753361,B,B,53,13670,4,800.0,1,11,B
3520,83,1.0,44.05236661286487,23.189031883359963,8.0,7,12.0,1978,0.0077202819999999,B,B,38,4788,2,562.0,0,4,B
13945,1,3.0,74.9742546317069,43.68032501359493,6.0,9,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
11453,7,3.0,68.54572670391562,47.4128391703384,6.0,3,9.0,1981,0.130617806,B,B,39,10418,9,900.0,1,9,B
8911,52,2.0,66.50924798994932,39.39613362293408,6.0,19,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
13305,73,1.0,47.48615091904804,44.34693531879008,6.0,10,10.0,2015,0.042031587,B,B,37,6856,84,1940.0,2,5,B
16283,93,1.0,47.43300000241192,17.383994110733695,6.0,19,24.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
11877,1,2.0,65.5039899716635,33.939059048168346,6.0,5,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
7344,46,1.0,39.63351337952943,21.07616084907109,9.0,10,12.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B
51,11,2.0,57.15373940846019,28.69388859427311,6.0,16,16.0,1980,0.0001696759999999,B,B,36,5992,0,1015.0,1,1,B
6187,45,3.0,79.79820856763294,33.33775383217295,6.0,17,0.0,1977,0.195781053,B,B,23,5212,6,1308.0,3,2,B
13374,111,3.0,61.47639113111411,41.36174174915504,5.0,10,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
8498,63,2.0,45.12053760395722,31.27502735927168,5.0,6,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
14869,27,3.0,46.69936040168936,49.49111587817467,6.0,23,25.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
16789,128,2.0,56.85609336931938,30.515712245388013,8.0,9,14.0,1998,0.041116354,B,B,53,14892,4,1145.0,1,4,B
6096,37,1.0,43.890948790996845,21.09210451008636,8.0,11,12.0,1984,0.232205084,B,B,24,4860,1,80.0,0,3,B
10966,129,1.0,40.6033221853339,20.530089408348186,8.0,6,5.0,1959,0.020741326,B,B,24,5613,5,1340.0,2,5,B
4538,28,2.0,47.626655728883456,27.797065814631985,6.0,4,9.0,1976,0.428825818,B,B,25,5011,8,730.0,0,2,B
9136,7,2.0,41.81509790859385,25.018908817069068,5.0,5,5.0,1962,0.130617806,B,B,39,10418,9,900.0,1,9,B
12504,30,2.0,60.55569270102947,33.33775383217295,6.0,10,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10623,27,2.0,70.1097000340461,33.33775383217295,6.0,12,17.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
15206,12,1.0,34.75419176524872,19.65637610992546,6.0,6,9.0,1982,0.090799103,B,B,74,19083,2,1015.0,5,15,B
16677,91,1.0,36.98230459075872,24.01693853817417,5.0,7,9.0,1970,0.000995363,B,B,42,7651,1,1937.0,1,5,B
917,128,3.0,73.21101991765708,47.40137438702343,6.0,12,17.0,1997,0.0,B,B,27,4798,0,30.0,2,8,B
4651,53,3.0,82.55501077461489,46.23423048585144,6.0,2,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
16525,23,1.0,42.09140704138715,23.477270004349588,6.0,3,5.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
5801,18,1.0,41.132381838175895,20.80826432065764,8.0,15,17.0,1986,0.0,B,B,30,5562,0,620.0,0,5,A
16531,93,3.0,52.553625596177795,33.33775383217295,6.0,1,1.0,1977,0.004949358,B,B,0,186,0,30.0,0,0,B
5692,170,3.0,74.82247001109343,48.856426386815855,6.0,4,17.0,1989,0.21843974,B,B,21,4472,6,1450.0,4,7,A
4016,109,2.0,45.7675413558043,32.816228390462214,5.0,4,5.0,1960,0.1363303,B,B,30,6141,10,262.0,3,6,B
9331,27,3.0,82.65898784667296,33.33775383217295,6.0,16,14.0,2016,0.072157581,B,B,2,629,1,2672.0,0,0,A
14548,74,2.0,68.64332663658429,44.62498120034636,6.0,7,17.0,1977,0.075778755,B,B,6,1437,3,750.0,0,2,B
14671,20,2.0,75.57095929135113,39.127785506042144,6.0,10,23.0,2011,0.019508796,B,B,37,7687,11,176.0,5,5,B
11498,126,1.0,41.84438728138807,24.866904557832427,8.0,4,14.0,1992,0.333891544,B,B,30,6564,1,1145.0,0,0,B
1829,84,1.0,33.543221610532534,19.42120674244061,5.0,3,5.0,1963,0.149666373,B,B,22,4789,2,4087.0,4,1,B
7460,9,3.0,52.553625596177795,33.33775383217295,6.0,8,14.0,1997,0.136244425,B,B,11,2370,0,30.0,0,1,B
10375,106,1.0,35.575157009667365,17.941608444780602,6.0,19,22.0,2001,0.246031548,B,A,22,3151,4,2715.0,3,3,B
8227,46,1.0,44.41105079442548,28.359855667073468,5.0,5,5.0,1965,0.0,B,B,47,11319,0,1145.0,3,5,B
6274,23,1.0,41.85589878568871,24.866904557832427,6.0,26,25.0,1977,0.075778755,B,B,6,1437,3,1183.0,0,2,B
6011,47,3.0,77.69037251388325,50.46489448101416,6.0,2,22.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
16301,30,2.0,65.52805771009083,33.33775383217295,6.0,2,10.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12024,25,1.0,44.92546058227112,33.33775383217295,6.0,27,1.0,2013,0.069753361,B,B,53,13670,4,1970.0,1,11,B
2535,93,1.0,43.05703335444503,23.04479043030352,8.0,14,17.0,2010,0.041116354,B,B,53,14892,4,1937.0,1,4,B
10156,7,4.0,52.553625596177795,33.33775383217295,8.0,2,14.0,1989,0.035145267,B,B,42,9292,3,2620.0,0,3,B
2443,27,1.0,44.65991315827489,20.819109979085823,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,2672.0,1,4,B
13494,169,1.0,47.01202689995974,47.37233167068813,8.0,4,17.0,2019,0.178916796,B,B,18,3594,4,192.0,1,5,B
7819,97,1.0,39.606854972678654,20.475021507943865,9.0,14,12.0,1971,0.486245621,B,B,13,2514,19,2300.0,0,6,B
15243,53,2.0,56.8729254389097,30.515712245388013,6.0,20,0.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
4821,74,2.0,82.54250689748585,33.33775383217295,6.0,4,17.0,2015,0.309479124,B,B,35,7715,4,990.0,0,6,B
9596,6,2.0,54.22550297262671,32.343650686103224,6.0,12,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
